tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount,option_type,strike_price,expiry
04/14/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),MRO,Marathon Oil Corporation Common Stock,"$1,001 - $15,000",Put,25.00,09/15/2023
04/14/2023,05/12/2023,Tuberville,Thomas H,Purchase,MMM,3M Company Common Stock,"$1,001 - $15,000",,,
04/13/2023,05/01/2023,Carper,Thomas R,Sale (Full),UAA,"Under Armour, Inc. Class A Common Stock","$1,001 - $15,000",,,
04/13/2023,05/01/2023,Carper,Thomas R,Sale (Full),UA,"Under Armour, Inc. Class C Common Stock","$1,001 - $15,000",,,
04/13/2023,05/01/2023,Carper,Thomas R,Sale (Full),CSCO,"Cisco Systems, Inc. - Common Stock","$15,001 - $50,000",,,
04/12/2023,05/15/2023,Hickenlooper,John W,Sale (Full),CARG,"CarGurus, Inc. - Class A Common Stock","$1,001 - $15,000",,,
04/12/2023,05/15/2023,Hickenlooper,John W,Sale (Full),BBY,"Best Buy Co., Inc. Common Stock","$1,001 - $15,000",,,
04/11/2023,05/01/2023,Duckworth,Ladda Tammy,Sale (Full),ITW,Illinois Tool Works Inc. Common Stock,"$15,001 - $50,000",,,
04/10/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),HPQ,HP Inc. Common Stock,"$1,001 - $15,000",Put,29.00,11/17/2023
04/10/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),PARA,Paramount Global - Class B Common Stock,"$1,001 - $15,000",Put,20.00,09/15/2023
04/10/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),MDLZ,"Mondelez International, Inc. - Class A Common Stoc","$1,001 - $15,000",Put,70.00,01/19/2024
04/10/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),KR,Kroger Company (The) Common Stock,"$1,001 - $15,000",Put,48.00,10/20/2023
04/10/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),HPQ,HP Inc. Common Stock,"$1,001 - $15,000",Put,29.00,11/17/2023
04/10/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),PARA,Paramount Global - Class B Common Stock,"$1,001 - $15,000",Put,20.00,09/15/2023
04/10/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),MDLZ,"Mondelez International, Inc. - Class A Common Stoc","$1,001 - $15,000",Put,70.00,01/19/2024
04/10/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),KR,Kroger Company (The) Common Stock,"$1,001 - $15,000",Put,48.00,10/20/2023
04/05/2023,04/19/2023,Smith,Tina,Sale (Full),CSII,"Cardiovascular Systems, Inc. - Common Stock","$50,001 - $100,000",,,
04/05/2023,04/19/2023,Smith,Tina,Sale (Full),MDT,Medtronic plc. Ordinary Shares,"$100,001 - $250,000",,,
04/04/2023,05/15/2023,Capito,Shelley M,Sale (Partial),MCD,McDonald's Corporation Common Stock,"$1,001 - $15,000",,,
04/04/2023,05/15/2023,Capito,Shelley M,Sale (Full),UPS,"United Parcel Service, Inc. Common Stock","$1,001 - $15,000",,,
04/04/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),TSLA,"Tesla, Inc.  - Common Stock","$15,001 - $50,000",Put,190.00,12/15/2023
04/04/2023,05/15/2023,Capito,Shelley M,Sale (Full),DUK,Duke Energy Corporation (Holding Company) Common S,"$15,001 - $50,000",,,
04/04/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),TSLA,"Tesla, Inc.  - Common Stock","$15,001 - $50,000",Put,190.00,12/15/2023
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,NDSN,Nordson Corporation - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),ITW,Illinois Tool Works Inc. Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,QSR,Restaurant Brands International Inc,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,RRC,Range Resources Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),RH,RH Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),PHM,"PulteGroup, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,PAM,Pampa Energia S.A. Pampa Energia S.A.,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,NSC,Norfolk Southern Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),MCO,Moody's Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),AMT,American Tower Corporation (REIT) Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,NVDA,NVIDIA Corporation - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),MCO,Moody's Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),MPWR,"Monolithic Power Systems, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),MTD,"Mettler-Toledo International, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),MMC,"Marsh & McLennan Companies, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),MKSI,"MKS Instruments, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),TMO,Thermo Fisher Scientific Inc Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,SSD,"Simpson Manufacturing Company, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),SCI,Service Corporation International Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),TXN,Texas Instruments Incorporated - Common Stock,"$15,001 - $50,000",Put,180.00,10/20/2023
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,SKY,Skyline Champion Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,MMM,3M Company Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,A,"Agilent Technologies, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),TXN,Texas Instruments Incorporated - Common Stock,"$15,001 - $50,000",Put,180.00,10/20/2023
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,XP,XP Inc. - Class A Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),VCTR,"Victory Capital Holdings, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,VZ,Verizon Communications Inc. Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),TREX,"Trex Company, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,GRMN,Garmin Ltd. - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,IDXX,"IDEXX Laboratories, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,TSLA,"Tesla, Inc.  - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),LMST,"Limestone Bancorp, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,XP,XP Inc. - Class A Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),VCTR,"Victory Capital Holdings, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,VZ,Verizon Communications Inc. Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),TREX,"Trex Company, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,MMM,3M Company Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),TMO,Thermo Fisher Scientific Inc Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),MSFT,Microsoft Corporation - Common Stock,"$15,001 - $50,000",Put,250.00,11/17/2023
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,TSLA,"Tesla, Inc.  - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,RRC,Range Resources Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),MPWR,"Monolithic Power Systems, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,PAM,Pampa Energia S.A. Pampa Energia S.A.,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,CRUS,"Cirrus Logic, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,AVGO,Broadcom Inc. - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,ADSK,"Autodesk, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,APH,Amphenol Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),MSFT,Microsoft Corporation - Common Stock,"$15,001 - $50,000",Put,250.00,11/17/2023
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,NVDA,NVIDIA Corporation - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,NDSN,Nordson Corporation - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,GRMN,Garmin Ltd. - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,SSD,"Simpson Manufacturing Company, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),MTD,"Mettler-Toledo International, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,QSR,Restaurant Brands International Inc,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,NSC,Norfolk Southern Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),SCI,Service Corporation International Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,SKY,Skyline Champion Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),PHM,"PulteGroup, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),RH,RH Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,ADSK,"Autodesk, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,CBSH,"Commerce Bancshares, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,DIOD,Diodes Incorporated - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,GNTX,Gentex Corporation - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,GSK,GSK plc American Depositary Shares (Each represent,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),MMC,"Marsh & McLennan Companies, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),MKSI,"MKS Instruments, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),LMST,"Limestone Bancorp, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),ITW,Illinois Tool Works Inc. Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Purchase,IDXX,"IDEXX Laboratories, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),GFI,Gold Fields Limited American Depositary Shares,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),FLT,"FleetCor Technologies, Inc. Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),META,"Meta Platforms, Inc. - Class A Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),ETSY,"Etsy, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),EW,Edwards Lifesciences Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),DQ,"DAQO New Energy Corp. American Depositary Shares,","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),CROX,"Crocs, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),CSCO,"Cisco Systems, Inc. - Common Stock","$15,001 - $50,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),ANET,"Arista Networks, Inc. Common Stock","$15,001 - $50,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),AMT,American Tower Corporation (REIT) Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Full),ALLE,Allegion plc Ordinary Shares,"$1,001 - $15,000",,,
04/03/2023,05/11/2023,Tuberville,Thomas H,Sale (Partial),ABBV,AbbVie Inc. Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,APH,Amphenol Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,AVGO,Broadcom Inc. - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Partial),ABBV,AbbVie Inc. Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),META,"Meta Platforms, Inc. - Class A Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),ALLE,Allegion plc Ordinary Shares,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),CSCO,"Cisco Systems, Inc. - Common Stock","$15,001 - $50,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),DQ,"DAQO New Energy Corp. American Depositary Shares,","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,GSK,GSK plc American Depositary Shares (Each represent,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),EW,Edwards Lifesciences Corporation Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),ETSY,"Etsy, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),ANET,"Arista Networks, Inc. Common Stock","$15,001 - $50,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,CRUS,"Cirrus Logic, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),CROX,"Crocs, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,GNTX,Gentex Corporation - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,DIOD,Diodes Incorporated - Common Stock,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),GFI,Gold Fields Limited American Depositary Shares,"$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Purchase,CBSH,"Commerce Bancshares, Inc. - Common Stock","$1,001 - $15,000",,,
04/03/2023,05/12/2023,Tuberville,Thomas H,Sale (Full),FLT,"FleetCor Technologies, Inc. Common Stock","$1,001 - $15,000",,,
03/21/2023,04/12/2023,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$50,001 - $100,000",,,
03/21/2023,04/12/2023,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$1,001 - $15,000",,,
03/21/2023,04/12/2023,Tuberville,Thomas H,Purchase,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,"$1,001 - $15,000",Put,75.00,09/15/2023
03/21/2023,04/12/2023,Tuberville,Thomas H,Purchase,CLF,Cleveland-Cliffs Inc. Common Stock,"$50,001 - $100,000",,,
03/21/2023,04/12/2023,Tuberville,Thomas H,Sale (Partial),CLF,Cleveland-Cliffs Inc. Common Stock,"$1,001 - $15,000",Call,21.00,10/20/2023
03/21/2023,04/12/2023,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$15,001 - $50,000",,,
03/21/2023,04/12/2023,Tuberville,Thomas H,Sale (Partial),CLF,Cleveland-Cliffs Inc. Common Stock,"$1,001 - $15,000",Put,18.00,10/20/2023
03/20/2023,04/13/2023,"King, Jr.",Angus S,Sale (Full),USB,U.S. Bancorp Common Stock,"$1,001 - $15,000",,,
03/20/2023,04/13/2023,Hickenlooper,John W,Sale (Partial),LTRPA,"Liberty TripAdvisor Holdings, Inc. - Series A Comm","$1,001 - $15,000",,,
03/20/2023,04/13/2023,Hickenlooper,John W,Sale (Partial),LSXMK,Liberty Media Corporation - Series C Liberty Siriu,"$15,001 - $50,000",,,
03/20/2023,04/13/2023,Hickenlooper,John W,Sale (Partial),LBRDK,Liberty Broadband Corporation - Class C Common Sto,"$15,001 - $50,000",,,
03/20/2023,04/12/2023,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$50,001 - $100,000",,,
03/20/2023,04/13/2023,Hickenlooper,John W,Sale (Partial),BATRK,Liberty Media Corporation - Series C Liberty Brave,"$15,001 - $50,000",,,
03/20/2023,04/13/2023,Hickenlooper,John W,Sale (Partial),FWONK,Liberty Media Corporation - Series C Liberty Formu,"$50,001 - $100,000",,,
03/17/2023,04/26/2023,Sullivan,Daniel S,Sale (Full),WFC,Wells Fargo & Company Common Stock,"$1,001 - $15,000",,,
03/15/2023,04/13/2023,Hickenlooper,John W,Sale (Full),NOK,Nokia Corporation Sponsored American Depositary Sh,"$1,001 - $15,000",,,
03/14/2023,04/12/2023,Peters,Gary C,Purchase,O,Realty Income Corporation Common Stock,"$15,001 - $50,000",,,
03/14/2023,04/12/2023,Peters,Gary C,Purchase,TFC,Truist Financial Corporation Common Stock,"$1,001 - $15,000",,,
03/13/2023,04/12/2023,Peters,Gary C,Sale (Full),NUE,Nucor Corporation Common Stock,"$50,001 - $100,000",,,
03/10/2023,04/12/2023,Tuberville,Thomas H,Purchase,KMB,Kimberly-Clark Corporation Common Stock,"$15,001 - $50,000",,,
03/08/2023,04/13/2023,Hickenlooper,John W,Purchase,FWONK,Liberty Media Corporation - Series C Liberty Formu,"$250,001 - $500,000",,,
03/08/2023,04/13/2023,Hickenlooper,John W,Sale (Partial),FWONK,Liberty Media Corporation - Series C Liberty Formu,"$500,001 - $1,000,000",,,
03/07/2023,04/03/2023,Carper,Thomas R,Sale (Partial),AAPL,Apple Inc. - Common Stock,"$15,001 - $50,000",,,
03/06/2023,04/12/2023,Tuberville,Thomas H,Sale (Full),BMO,Bank of Montreal,"$1,001 - $15,000",,,
03/03/2023,03/28/2023,"McConnell, Jr.",A. Mitchell,Purchase,WFC,Wells Fargo & Company Common Stock,"$1,001 - $15,000",,,
03/03/2023,04/12/2023,Tuberville,Thomas H,Sale (Partial),CLF,Cleveland-Cliffs Inc. Common Stock,"$1,001 - $15,000",Put,20.00,10/20/2023
02/23/2023,03/13/2023,Capito,Shelley M,Sale (Partial),--,wells fargo,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Purchase,BSM,"Black Stone Minerals, L.P. Common units representi","$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Sale (Partial),TSM,Taiwan Semiconductor Manufacturing Company Ltd.,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Sale (Partial),APO,"Apollo Global Management, Inc. Class A Common Stoc","$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Purchase,AGX,"Argan, Inc. Common Stock","$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Sale (Full),KBE,SPDR S&P Bank ETF,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Sale (Full),RTH,VanEck Retail ETF,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Sale (Partial),IRM,Iron Mountain Incorporated (Delaware)Common Stock,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Purchase,SQM,Sociedad Quimica y Minera S.A. Common Stock,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Purchase,WM,"Waste Management, Inc. Common Stock","$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Purchase,MOS,Mosaic Company (The) Common Stock,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Sale (Full),VFH,Vanguard Financials ETF,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Sale (Full),SBUX,Starbucks Corporation - Common Stock,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Purchase,HASI,Hannon Armstrong Sustainable Infrastructure Capita,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Sale (Partial),QCOM,QUALCOMM Incorporated - Common Stock,"$1,001 - $15,000",,,
02/21/2023,03/16/2023,Sullivan,Daniel S,Purchase,CHD,"Church & Dwight Company, Inc. Common Stock","$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Purchase,FPI,Farmland Partners Inc. Common Stock,"$1,001 - $15,000",,,
02/21/2023,03/01/2023,Carper,Thomas R,Purchase,RTX,Raytheon Technologies Corporation Common Stock,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Purchase,IJR,iShares Core S&P Small-Cap ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Purchase,IWD,iShares Russell 1000 Value ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Full),SBIO,ALPS Medical Breakthroughs ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Full),CDL,VictoryShares US Large Cap High Div Volatility Wtd,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Purchase,IVV,iShares Core S&P 500 ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Partial),ABYIX,Abbey Capital Futures Strategy Fund- Class I Sha,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Purchase,VHT,Vanguard Health Care ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Partial),JHMM,John Hancock Multifactor Mid Cap ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Full),LUBYX,Lord Abbett Ultra Short Bond Fund - Class I,"$15,001 - $50,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Partial),MBXIX,Catalyst/Millburn Hedge Strategy Fund Class I,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Full),LDP,Cohen & Steers Limited Duration Preferred and Inco,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Partial),GNR,SPDR S&P Global Natural Resources ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Partial),MOO,VanEck Agribusiness ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Purchase,QTEC,First Trust NASDAQ-100-Technology Sector Index Fun,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Purchase,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Partial),FDRR,Fidelity Dividend ETF for Rising Rates,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Full),NXTG,First Trust Indxx NextG ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Full),FQAL,Fidelity Quality Factor ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Partial),SPGP,Invesco S&P 500 GARP ETF,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Purchase,IGHG,ProShares Investment Grade-Interest Rate Hedged,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Full),FDN,First Trust DJ Internet Index Fund,"$1,001 - $15,000",,,
02/15/2023,03/01/2023,Carper,Thomas R,Sale (Full),RTH,VanEck Retail ETF,"$1,001 - $15,000",,,
02/10/2023,03/16/2023,Sullivan,Daniel S,Purchase,GOOG,Alphabet Inc. - Class C Capital Stock,"$1,001 - $15,000",,,
02/10/2023,03/16/2023,Sullivan,Daniel S,Purchase,CHD,"Church & Dwight Company, Inc. Common Stock","$1,001 - $15,000",,,
02/10/2023,03/16/2023,Sullivan,Daniel S,Sale (Partial),SCHW,Charles Schwab Corporation (The) Common Stock,"$1,001 - $15,000",,,
02/06/2023,03/13/2023,Capito,Shelley M,Purchase,--,chevron,"$1,001 - $15,000",,,
01/23/2023,02/14/2023,Tuberville,Thomas H,Purchase,GOLD,Barrick Gold Corporation Common Stock (BC),"$1,001 - $15,000",,,
01/18/2023,02/02/2023,Carper,Thomas R,Purchase,FPI,Farmland Partners Inc. Common Stock,"$1,001 - $15,000",,,
01/18/2023,02/02/2023,Carper,Thomas R,Sale (Full),RIO,Rio Tinto Plc,"$1,001 - $15,000",,,
01/18/2023,02/14/2023,Tuberville,Thomas H,Sale (Partial),CLF,Cleveland-Cliffs Inc. Common Stock,"$1,001 - $15,000",Put,19.00,07/21/2023
